transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,phone,payment_status,master_category,master_price,email_hash,revenue,year,month
113,286,Carmen Sanders,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-01-12,4,NetBanking,0.4,88******19,successful,Home Appliances,15000,6ef7c793400361653d62603164d98b772539971c69e6b497e8bfb358831ca370,36000.0,2026,January
114,484,Eric Cabrera,101,250000.0,Laptop,Electronics,online,Bangalore,2025-04-07,3,NetBanking,0.25,61******33,successful,Electronics,250000,45372231041cad0024d5f2a04327241ff765c0108dc6c260cd9ac84cc7ab5e7c,562500.0,2025,April
115,270,Katherine Shaw,107,50000.0,Dining Table,Furniture,online,Chennai,2025-12-16,1,Card,0.1,90******08,successful,Furniture,50000,b546e74e4328f076edb6c5495c23f50279c76ca95dc1759d266e333fc82a7d1f,45000.0,2025,December
116,756,Juan Mata,103,1300.0,Shirt,Clothing,online,Bangalore,2025-11-22,4,NetBanking,0.2,68******18,successful,Clothing,1300,0e08248b1952bf56f12aa2dbcf1a9743a2077b7d5bf13ac617308d3f527d1da2,4160.0,2025,November
117,937,Nicole Woods,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-07-28,4,NetBanking,0.35,93******75,successful,Furniture,50000,222801174f3e68d9dba2b85c643ab89edc17c4c64dbeababa062c61b3966b69a,130000.0,2025,July
118,206,Kevin Cox,105,45000.0,Tv,Electronics,online,Chennai,2025-04-18,1,UPI,0.4,93******08,successful,Electronics,45000,a01b0cad44d64b4720bacfe59fdf29e52d8b8b60c39853f60cac11f2f51198a0,27000.0,2025,April
119,822,Christine Rivera,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-02-24,2,NetBanking,0.25,66******21,successful,Electronics,250000,c42738025f906498b431e904b38c9d8f2cde2c8bce623d9bd71c504260ebda79,375000.0,2026,February
120,618,Alan Torres,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-09-23,5,Card,0.25,73******05,successful,Home Appliances,45000,3c4a253fedb370c969f1d7bb815eb1bd3e05ca768a5381eae01ce92957eca220,168750.0,2025,September
121,175,Shelby Casey,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-05-30,1,Card,0.25,81******33,successful,Home Appliances,65000,21103ec3c0d1709b8b2b610a0d2ec26d6eb3ff668979801062665e910decbe0e,48750.0,2025,May
122,549,Jacob Hopkins,102,70000.0,Phone,Electronics,online,Bangalore,2025-05-17,4,Cash,0.15,68******90,successful,Electronics,70000,7063f8908f5430c614b4d278c94bbe3d2d5820c7f59061f5ed8efbad6d201878,238000.0,2025,May
123,387,Kenneth Rocha,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-06-30,5,UPI,0.3,63******83,successful,Home Appliances,45000,f42d5e3c5f55e537502d2540211ae55523fc461e910545d2c4282f0a5c5ffa3c,157500.0,2025,June
124,592,Timothy Medina,104,8000.0,Shoes,Clothing,offline,Delhi,2026-03-04,3,Card,0.35,70******01,successful,Clothing,8000,cd9282215d61733f3e44cbecd97ece549a11194632475037329882d94141cc4c,15600.0,2026,March
125,580,Meredith Walker,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-10-13,2,Card,0.25,78******46,successful,Furniture,50000,f29e42c5b06edfce5f576f23739a0f023296bcfb7e2fa268ac654c16f619d742,75000.0,2025,October
126,17,Duane Hall,101,250000.0,Laptop,Electronics,online,Bangalore,2026-02-25,1,Card,0.15,74******49,successful,Electronics,250000,ebb6c6dfe3b541831f15161769c5bf41b8bbb024f6411827b053836ce821ec5c,212500.0,2026,February
126,17,Duane Hall,101,250000.0,Laptop,Electronics,online,Bangalore,2026-02-25,1,Card,0.15,74******49,failed,Electronics,250000,ebb6c6dfe3b541831f15161769c5bf41b8bbb024f6411827b053836ce821ec5c,212500.0,2026,February
127,115,Linda Graham,101,250000.0,Laptop,Electronics,online,Chennai,2026-03-24,1,UPI,0.4,86******68,successful,Electronics,250000,49c50fed6fc1ee333e01605b7d2832a08209268aab4d1107af333ae63e28b5fc,150000.0,2026,March
127,115,Linda Graham,101,250000.0,Laptop,Electronics,online,Chennai,2026-03-24,1,UPI,0.4,86******68,failed,Electronics,250000,49c50fed6fc1ee333e01605b7d2832a08209268aab4d1107af333ae63e28b5fc,150000.0,2026,March
128,710,April Moore,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-07-22,3,Cash,0.3,97******76,successful,Electronics,250000,b114d5e8c557d3ae9fe30998345a0b5b8ce02e13672317453528308ef8494f13,525000.0,2025,July
129,150,Donald Bradley,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-01-17,5,Cash,0.4,63******20,successful,Clothing,8000,b074363965b7c108071097f2f56509c52f7c62645b15bfe660391a7ab8d8692f,24000.0,2026,January
130,149,Ashley Mejia,103,1300.0,Shirt,Clothing,online,Chennai,2025-11-23,1,Card,0.15,68******43,successful,Clothing,1300,8318efc7a721b12bf05c325351d78424b571cb4130b1f8a2602d30190b28e09c,1105.0,2025,November
130,149,Ashley Mejia,103,1300.0,Shirt,Clothing,online,Chennai,2025-11-23,1,Card,0.15,68******43,failed,Clothing,1300,8318efc7a721b12bf05c325351d78424b571cb4130b1f8a2602d30190b28e09c,1105.0,2025,November
131,274,Joseph Parker,107,50000.0,Dining Table,Furniture,online,Bangalore,2026-01-06,1,UPI,0.15,79******06,successful,Furniture,50000,48aa520cac435014d8e490321859cf36e2659250a6589143269569102e2a6812,42500.0,2026,January
132,173,Joshua Smith,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-06-07,2,UPI,0.4,93******78,successful,Home Appliances,65000,88c0402c27cfb1655c96894e7e1aa1a01d29b665c03df8d29c591f8cf7e547ed,78000.0,2025,June
134,702,Robert Jackson,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-09-30,1,UPI,0.05,81******38,successful,Home Appliances,15000,f338814c7e5111e7af6919f8028b285dffcbd2914882f8e6cff7f55d6aff2163,14250.0,2025,September
135,362,David Wells,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-11-25,5,Cash,0.2,76******22,successful,Electronics,250000,5a56165ec47a3c6bb4e409fc869a51affcfddc2bdfb75458f155ed429a1ea645,1000000.0,2025,November
136,863,Travis Morgan,101,250000.0,Laptop,Electronics,online,Bangalore,2025-05-24,1,Card,0.15,71******57,successful,Electronics,250000,75e9efdde1cd6badea9f2167dfd3bf1a81ad5db3fcc912dc4d2a7f823df6720e,212500.0,2025,May
137,38,Laura Shelton,103,1300.0,Shirt,Clothing,online,Bangalore,2026-02-08,4,Card,0.05,65******05,successful,Clothing,1300,f0127c09f5e3264ee1dde43f3570716b6ac8a951113c0dfb72314decf1cf0fe6,4940.0,2026,February
138,432,Charles Nelson,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-02-22,4,NetBanking,0.4,90******74,successful,Clothing,1300,e55ed831ce8b88594eb595fd9e9bd007e6474a3a0ab7014d7af1429b51efe250,3120.0,2026,February
139,907,Jeffrey Mccall,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-02-17,4,NetBanking,0.05,67******50,successful,Home Appliances,65000,47fe75e59d0acad1a49942fafcf906362be00efb29f89ec160b18122249d3174,247000.0,2026,February
140,400,Brenda Johnson,101,250000.0,Laptop,Electronics,online,Chennai,2025-06-09,4,NetBanking,0.1,79******93,successful,Electronics,250000,e6d59c0e946ca57d90e04054988859bae6094255dc3e03cb4c83e7021a043487,900000.0,2025,June
141,180,Chelsea Meyer,103,1300.0,Shirt,Clothing,online,Bangalore,2025-11-07,4,Card,0.1,63******60,successful,Clothing,1300,65b59fa4ffaf267c149288747774acc0ffcc5bd35c0022ec3b1fd121c4648074,4680.0,2025,November
142,137,Kathleen Douglas,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-09-26,1,Cash,0.15,80******44,successful,Furniture,50000,3d94779484d91a1ea72c924b05c2bcbcdea906e2e85ccea21935cdc91f3f3983,42500.0,2025,September
143,313,Mary Lowe,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-12-04,3,UPI,0.35,66******40,successful,Furniture,50000,27880315cca11c389b4fc55c28781f1e3bfe5f32981b001e4879d996be3ee6ba,97500.0,2026,December
144,718,Rebecca Mills,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-21,2,Card,0.1,93******68,successful,Clothing,1300,9e7669e24645f0dbaf09d166e5db76774534cd5ce98df84a3609f30aa8492756,2340.0,2026,March
145,975,Jacqueline Doyle,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-01-12,3,Card,0.1,81******90,successful,Home Appliances,65000,afc12ad7c2b1d3b34e95b56e4b2cdf43e6f7a3cc2bb9f33f4493186fa4a36b13,175500.0,2026,January
146,311,Juan Murphy,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-10-29,2,NetBanking,0.1,74******60,successful,Clothing,1300,51d163013824714cc3d173b26c90f18906fd7b7eda9f4f0f234e243b0f76afe5,2340.0,2025,October
147,111,Alyssa Mitchell,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-09-08,4,Card,0.35,93******86,successful,Furniture,50000,4e95d1b9c6953645eeac987c15df56f143fc41e2c93a58d25d023aade5f10dbd,130000.0,2025,September
148,139,Melissa Peterson,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-07-09,3,NetBanking,0.25,87******33,successful,Clothing,8000,90c965d07a3fd0bc98104e2646fa9118f0df9c82d926c094ecba5d16a117a9f9,18000.0,2025,July
149,644,John Parrish,102,70000.0,Phone,Electronics,offline,Delhi,2026-04-04,4,Card,0.2,70******81,successful,Electronics,70000,0b27904ae50a57d9b6087cfd2d78eb549a077e1474fb5346ad52d16294be70e4,224000.0,2026,April
150,917,Alexandria Marks,105,45000.0,Tv,Electronics,online,Hyderabad,2025-04-11,2,Cash,0.4,88******19,successful,Electronics,45000,aa68c27cb1ccf0b9000a765c327f734d7b818f61c3b848d9bb13733a5cdf8fff,54000.0,2025,April
151,294,Jared Moreno,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-04-01,1,NetBanking,0.4,66******09,successful,Electronics,250000,c84e6751a9e92a96a1365383f5c3dcdd3df09fcf648b771a5ae5877d58214e07,150000.0,2026,April
152,171,Michael Church,105,45000.0,Tv,Electronics,online,Hyderabad,2025-06-26,1,NetBanking,0.3,86******81,successful,Electronics,45000,12702c468d94b6b8ed0d5e9582f63916fa9941a31cba203fd00861019c6bbb87,31499.999999999996,2025,June
153,1,Karen Pollard,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-04-10,3,NetBanking,0.15,71******63,successful,Home Appliances,15000,38878d194d81226c14a1998858917cc7069bd1cafc635e6fa376320e9f561484,38250.0,2026,April
154,835,Juan Watkins,102,70000.0,Phone,Electronics,online,Delhi,2026-01-31,4,UPI,0.3,79******80,successful,Electronics,70000,c7c332cf10df7af299697c6e03a82aa6fb34908c69ab94ea0fe3f00a3d8b8d47,196000.0,2026,January
155,363,Leonard Travis,105,45000.0,Tv,Electronics,online,Delhi,2025-06-07,3,Card,0.1,90******72,successful,Electronics,45000,931d48b3582e271bcc47c98ec02ea48136b7661fcaecc6b949402d939233e531,121500.0,2025,June
156,334,Brenda Gonzales,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-11,5,Card,0.3,90******83,successful,Home Appliances,65000,58d1d62c08ac3255fc654fac32d4b9d96bbd947fb8553526edc31b5593aec51d,227500.0,2025,May
157,39,Megan Jones,102,70000.0,Phone,Electronics,online,Hyderabad,2026-01-03,1,UPI,0.25,72******86,successful,Electronics,70000,ae21c7526e40956821da89d78b2a12d0153aaa824ae52d04417336788cd92ddb,52500.0,2026,January
158,892,Logan Hayes,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-02-17,4,Card,0.15,64******03,successful,Home Appliances,45000,ebfd080deb6edf589d2037d39d6f12602e3740633531d60b5bb631129cfdda63,153000.0,2026,February
159,570,Donald Carter,103,1300.0,Shirt,Clothing,offline,Chennai,2025-05-08,1,Cash,0.2,79******19,successful,Clothing,1300,fac4dcc8ab7348aa83d911264d07925b9f733b815ce06bb28547fedb07d981eb,1040.0,2025,May
160,152,Levi Leon,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-06-06,3,Cash,0.15,66******06,successful,Home Appliances,65000,cdab3302014cb3c5666e6efbb0160b3a50709c64b25a78ce0279fe97f62e57ad,165750.0,2025,June
161,944,Julie Rodriguez,104,8000.0,Shoes,Clothing,offline,Delhi,2025-08-29,3,Cash,0.1,74******79,successful,Clothing,8000,a6a9fb54d3a08e426816fc447d19303d6fa33f461848b906f9ba3dab17897dfe,21600.0,2025,August
162,197,Gabriel Mills,103,1300.0,Shirt,Clothing,online,Mumbai,2025-11-15,5,NetBanking,0.25,84******37,successful,Clothing,1300,219bfe91e98f2f52f90479d138b034d7e64f50258f7433a988ec488f20aaf71d,4875.0,2025,November
163,256,Nicole Williams,104,8000.0,Shoes,Clothing,offline,Chennai,2025-10-08,2,NetBanking,0.15,92******32,successful,Clothing,8000,23f282bd744c97705ad26bcf56a6d8c77539f407c2457adf39ae0014fe17b9b4,13600.0,2025,October
164,993,Julie Wade,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-04-21,2,Card,0.2,74******25,successful,Home Appliances,65000,32ec0365cd83c9ee50254b2a7a778c66f45dbab864002357bfcb5e074f33dee8,104000.0,2025,April
165,525,Laura Barajas,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-09,1,Cash,0.05,85******00,successful,Furniture,80000,3579dadb7ec0ea0b8de3fa92b4f3cdc171c6103c063bd94b7243ed4fe4daa30c,76000.0,2025,August
166,976,Paula Rogers,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-13,5,UPI,0.25,87******25,successful,Electronics,250000,e829391271382528f66bd5466d41092ac4c3087dc195c2f5c63a9c1208d7f996,937500.0,2025,November
167,820,Mary Goodwin,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-09,3,Card,0.2,85******01,successful,Clothing,1300,628d076147024f7fae6fe26aeb716217047f8c5d8e390784fd74aab065970e04,3120.0,2026,March
168,92,Kelly Chang,101,250000.0,Laptop,Electronics,offline,Chennai,2025-06-03,5,Card,0.25,94******79,successful,Electronics,250000,9c2b8cfe84c4d6e167e4123a1c56fe972d11980dd1439cf7f391f4c0c23b02ee,937500.0,2025,June
169,721,Robert Villa,102,70000.0,Phone,Electronics,online,Mumbai,2025-10-31,5,Cash,0.35,82******53,successful,Electronics,70000,a7e0df9ca4874d27c55446bf291693525e2ff838f7a7a06b7b39b8810f9e8b54,227500.0,2025,October
170,893,Taylor Walton,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-04-29,4,UPI,0.2,71******86,successful,Home Appliances,45000,62b55ca9bc80c3d8e2b0bf46d326e39f1205292a4ecb43b50d5f1dc64e72ae29,144000.0,2025,April
171,871,Joel Hall,102,70000.0,Phone,Electronics,online,Chennai,2026-01-20,3,UPI,0.2,89******29,successful,Electronics,70000,c74aa91d88e60dafe563e6acbf2855ceed401f828d0da3c4e03ac2d2ae03bdd2,168000.0,2026,January
172,5,Kathleen Olson,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-04-16,5,Cash,0.3,64******05,successful,Clothing,1300,37eed92ccb892304f378d31fe2233afe225503489f46010dad0794c3431a5031,4550.0,2025,April
173,368,Emily Scott,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-02-20,4,Card,0.3,91******34,successful,Furniture,50000,3d25dd5d7c199750096763cdaeed68f87a7b1787eb721495e9bee99ca4740c63,140000.0,2026,February
174,97,Joseph Nolan,105,45000.0,Tv,Electronics,online,Bangalore,2025-10-09,2,NetBanking,0.4,95******93,successful,Electronics,45000,fc3683a5d6f99fdecf3be7fb548a53f44b4d7abc5e033d26239453e8bdf0f6f3,54000.0,2025,October
175,22,James Walters,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-09-13,5,Cash,0.05,65******42,successful,Home Appliances,45000,ec2d6f294e97b0d6857fb8bbfc52cef910731d7835d27fa3c1b6b9ec432764c2,213750.0,2025,September
176,260,Cynthia Fields,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-09-20,5,Cash,0.4,68******11,successful,Furniture,50000,51eb2cefbc7227dda48d50e86925510cd29584fb421e8ee38d47b3d3ad8cd8c5,150000.0,2025,September
177,164,Shawn Stewart,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-04,4,Card,0.05,71******54,successful,Furniture,50000,b49023f0bee370414cd5d009ad3aa042b02b1105fb6bc41e829785165754764b,190000.0,2025,September
177,164,Shawn Stewart,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-04,4,Card,0.05,71******54,failed,Furniture,50000,b49023f0bee370414cd5d009ad3aa042b02b1105fb6bc41e829785165754764b,190000.0,2025,September
178,288,Darren Parker,102,70000.0,Phone,Electronics,online,Hyderabad,2025-08-07,4,NetBanking,0.35,77******69,successful,Electronics,70000,10e29cbeda48e534b6c580cf8e53d92364939d1826d5e1a6b7b6e538bbdd53ad,182000.0,2025,August
179,565,Craig Moore,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-08,3,Cash,0.2,99******11,successful,Electronics,45000,85a16ee2e4ec76cb62f30db773fb4475fe2da9225f62f4864f8b98c133cf599e,108000.0,2025,August
180,500,Katelyn Garza,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-12-23,5,Cash,0.1,62******83,successful,Home Appliances,15000,d3cac2c4d94dc93331a8671f4e705d93991e789d7da5a9ac15a812985b6fcc04,67500.0,2025,December
181,693,Joseph Maldonado,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-11-27,4,Card,0.4,80******57,successful,Home Appliances,15000,620906c08a4041373730723e7eadd094e026d0cb9df225a51a4955837a5add4b,36000.0,2025,November
182,749,Linda Lara,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-04-21,4,Cash,0.1,74******01,successful,Home Appliances,65000,cb4afee4597a3d0dda92f69441f05067c40c08f1f1921e5aba8e8f3f3ca25e1c,234000.0,2025,April
183,348,James Nash,101,250000.0,Laptop,Electronics,online,Chennai,2025-08-27,5,Cash,0.25,77******37,successful,Electronics,250000,d267e2659aadead31909b31b81ead73645ac2e7a5910a96f039e54f76a297d74,937500.0,2025,August
184,380,Matthew Douglas,102,70000.0,Phone,Electronics,online,Hyderabad,2026-02-17,3,Cash,0.3,83******93,successful,Electronics,70000,f3763c3e2156a341d9c778da267164ea9e71d82575ff646848c51415c62ef6be,147000.0,2026,February
185,672,Austin Perez,106,80000.0,Sofa,Furniture,online,Delhi,2025-04-27,2,NetBanking,0.4,60******18,successful,Furniture,80000,b439538e82950d728515c34222fee5ad741082238512d612412a1abe1792d30f,96000.0,2025,April
186,545,Paul Howell,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-03-07,1,UPI,0.3,88******03,successful,Home Appliances,45000,7e388c44e2b392720aefef0fd9a131f5b202e10d808dec7329c885f634a95163,31499.999999999996,2026,March
187,996,Barbara Morris,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-03-18,3,UPI,0.2,87******56,successful,Electronics,250000,2de9cc6882a7ce0eef9e47ff7812f1ae6f2ab38ce0b66a20fd57b6855a32ba83,600000.0,2026,March
188,200,Miguel Proctor,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-28,2,Cash,0.3,81******35,successful,Electronics,250000,9e8e3e96cbcc9c7acf49b3f51789856ddbf3b1f2e36efd6d8ba845663e3742b4,350000.0,2025,November
189,585,Clifford Hayes,102,70000.0,Phone,Electronics,offline,Delhi,2025-06-29,4,NetBanking,0.25,65******42,successful,Electronics,70000,e5d9fa281a253d55b442c9c98bb9b4a13e7f115b9aec14e65c98eef05cf8f86f,210000.0,2025,June
190,843,Chelsea Hester,102,70000.0,Phone,Electronics,online,Bangalore,2025-10-07,3,NetBanking,0.4,81******61,successful,Electronics,70000,ecbc0e35dc196da620940dc02514da8ce48a37089853723b74a9d542d000b3eb,126000.0,2025,October
191,552,Anthony Cox,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-04-26,2,NetBanking,0.15,77******92,successful,Furniture,50000,a2b4db22ca166aed82e4cbbbfb34b6fa883908a1df0d187d75389f57356d9c03,85000.0,2025,April
192,744,Ashley Hull,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-07,2,NetBanking,0.05,67******82,successful,Home Appliances,65000,a1b161599dcfb54b62c6cc6b98202574bfe9d3fbc2c6daef9f7383565a545430,123500.0,2026,March
193,243,Christian Martin,101,250000.0,Laptop,Electronics,offline,Delhi,2025-07-10,2,Card,0.1,63******62,successful,Electronics,250000,e5c34d6186b0f45bd51377bfeabf6dce3548cfb2115d72b2058719fefb6b6282,450000.0,2025,July
194,56,Joshua Li,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-10-26,5,UPI,0.3,70******90,successful,Clothing,1300,e7f7250df6a5cfc0511f04632bd010d9f308f18f4b5b07f88bd026b796e31653,4550.0,2025,October
195,511,Eric Johnson,102,70000.0,Phone,Electronics,online,Hyderabad,2026-12-02,5,Cash,0.1,85******34,successful,Electronics,70000,1ce4fbce9a7504593cc7e3eed6e665f0fbf0343cd64a11fab895f0e265368de6,315000.0,2026,December
196,248,Anthony Henry,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-31,5,NetBanking,0.25,70******30,successful,Home Appliances,65000,3decb182b6f79687e4a635f0ed9d34bd10b177e7f0e8b608b7b18cb3f0a72196,243750.0,2025,October
197,344,Brian Wells,101,250000.0,Laptop,Electronics,online,Chennai,2025-05-29,1,NetBanking,0.2,84******08,successful,Electronics,250000,d3576764638ccac80ca023acdacee7c67025a4afe346a88a9a1de96652089cd7,200000.0,2025,May
198,263,Joshua Anderson,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-20,2,NetBanking,0.25,79******42,successful,Home Appliances,15000,6aac9df6376ca8fcb39e97e55e37ad12784b0c6ef41160622f87eaa9e976c8ec,22500.0,2026,February
199,628,Kelly Turner,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-12,3,UPI,0.15,81******26,successful,Electronics,70000,32f4726443565b0472771369535d0c6f62fdda854cfe7639e618d88f91c7e951,178500.0,2025,September
200,76,Cindy Lewis,105,45000.0,Tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,66******66,successful,Electronics,45000,ed29090e1794416eed67ba5f72dd3d7f763ca71a8c1d7525972b8a25333ea3cd,27000.0,2025,April
200,76,Cindy Lewis,105,45000.0,Tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,66******66,failed,Electronics,45000,ed29090e1794416eed67ba5f72dd3d7f763ca71a8c1d7525972b8a25333ea3cd,27000.0,2025,April
201,951,Richard Miller,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-12-16,3,Card,0.25,71******79,successful,Clothing,1300,fd4e3836a31a99f33b387ba6f5ce09ea2c2539bd382c2b1c34dfb408b0b21dc1,2925.0,2025,December
202,362,David Wells,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-05,5,Cash,0.05,76******22,successful,Home Appliances,15000,5a56165ec47a3c6bb4e409fc869a51affcfddc2bdfb75458f155ed429a1ea645,71250.0,2025,May
